ID_Venta,Fecha_venta,ID_producto,ID_Zona,Venta,ID_Vendedor,ID_Cliente,Nombre_cliente,Direccion_cliente,Pais_cliente,Telefono_cliente,Clasificacion_credito,Producto,Zona_venta,Apellido_Vendedor,Nombre_vendedor,Edad_vendedor,Estado_civil_vendedor,Salario_vendedor,Telefono_vendedor,Fecha_de_venta,Anio_de_venta,Dia_de_venta,Mes_de_venta,Nombre_dia,Nombre_mes,Trimestre
1998,21/12/2017 0:00,2,3,2303928,41,3,Tierra y Paz,Torres del rio 3778,Mexico,52-587766,A,Oficina,Centro,BENITO,MARIA ELENA,59,Casado,39036,52-7174212,21/12/2017,2017,21,12,Jueves,Diciembre,4
1999,21/12/2017 0:00,6,3,1693710,12,4,Agora e Tudo MM,Ipanema 875,Brazil,55-1276337,BB,Consultorio,Centro,FERNANDEZ,CARLOS,33,Soltero,23888,52-7116464,21/12/2017,2017,21,12,Jueves,Diciembre,4
2000,22/12/2017 0:00,3,3,456672,17,4,Agora e Tudo MM,Ipanema 875,Brazil,55-1276337,BB,Local,Centro,GONZALEZ,LAURA,25,Soltero,26488,52-7180322,22/12/2017,2017,22,12,Viernes,Diciembre,4
2001,22/12/2017 0:00,4,4,1348055,20,1,Mart B & C,Av Reforma 232,Chile,56-335555,AA,Nave,Sur,RODRIGUEZ,CRISTINA,52,Soltero,24468,52-5686768,22/12/2017,2017,22,12,Viernes,Diciembre,4
2002,22/12/2017 0:00,4,4,1653852,23,8,Too & A,Heroes Militares 2390,Cost Rica,506-632893,C,Nave,Sur,PASCUAL,FRANCISCA,29,Casado,26106,52-9055637,22/12/2017,2017,22,12,Viernes,Diciembre,4
2003,23/12/2017 0:00,6,3,1432500,10,7,The LandLord,Calle Aviacion 65,Uruguay,598-675552,CC,Consultorio,Centro,MARTINEZ,JOSE LUIS,44,Soltero,20931,52-8018628,23/12/2017,2017,23,12,S bado,Diciembre,4
2004,23/12/2017 0:00,3,4,296856,23,6,Pacifico Norte & CO,Constitucion 2322,Salvador,503-663333,B,Local,Sur,PASCUAL,FRANCISCA,29,Casado,26106,52-9055637,23/12/2017,2017,23,12,S bado,Diciembre,4
2005,23/12/2017 0:00,5,1,629628,28,10,Bienestar Land,Independencia 548,Paraguay,595-334783,C,Isla,Norte,EZQUERRO,DOLORES,37,Casado,18052,52-7313181,23/12/2017,2017,23,12,S bado,Diciembre,4
2006,24/12/2017 0:00,1,2,1774528,6,8,Too & A,Heroes Militares 2390,Cost Rica,506-632893,C,Terreno,Oeste,FERRERO,JUAN,30,Soltero,31639,52-4517685,24/12/2017,2017,24,12,Domingo,Diciembre,4
2007,24/12/2017 0:00,3,4,402462,21,8,Too & A,Heroes Militares 2390,Cost Rica,506-632893,C,Local,Sur,MORENO,MARTA,41,Soltero,56000,52-8947068,24/12/2017,2017,24,12,Domingo,Diciembre,4
2008,24/12/2017 0:00,4,4,1401361,33,8,Too & A,Heroes Militares 2390,Cost Rica,506-632893,C,Nave,Sur,IBANEZ,MARIA VICTORIA,38,Soltero,27934,52-4389266,24/12/2017,2017,24,12,Domingo,Diciembre,4
2009,24/12/2017 0:00,1,3,927627,26,3,Tierra y Paz,Torres del rio 3778,Mexico,52-587766,A,Terreno,Centro,DIAZ,MARIA JOSE,33,Soltero,30210,52-8700147,24/12/2017,2017,24,12,Domingo,Diciembre,4
2010,24/12/2017 0:00,6,4,1040746,40,1,Mart B & C,Av Reforma 232,Chile,56-335555,AA,Consultorio,Sur,SANTAMARIA,ANA BELEN,60,Casado,30063,52-8331445,24/12/2017,2017,24,12,Domingo,Diciembre,4
2011,25/12/2017 0:00,3,1,1555813,28,6,Pacifico Norte & CO,Constitucion 2322,Salvador,503-663333,B,Local,Norte,EZQUERRO,DOLORES,37,Casado,18052,52-7313181,25/12/2017,2017,25,12,Lunes,Diciembre,4
2012,27/12/2017 0:00,6,3,924866,42,7,The LandLord,Calle Aviacion 65,Uruguay,598-675552,CC,Consultorio,Centro,RAMIREZ,JUAN MANUEL,29,Soltero,44484,52-8754064,27/12/2017,2017,27,12,Mi rcoles,Diciembre,4
2013,27/12/2017 0:00,4,1,740211,17,6,Pacifico Norte & CO,Constitucion 2322,Salvador,503-663333,B,Nave,Norte,GONZALEZ,LAURA,25,Soltero,26488,52-7180322,27/12/2017,2017,27,12,Mi rcoles,Diciembre,4
2014,27/12/2017 0:00,3,2,2029607,5,4,Agora e Tudo MM,Ipanema 875,Brazil,55-1276337,BB,Local,Oeste,CUEVAS,DAVID,41,Casado,27574,52-3519737,27/12/2017,2017,27,12,Mi rcoles,Diciembre,4
2015,27/12/2017 0:00,1,2,1407726,29,4,Agora e Tudo MM,Ipanema 875,Brazil,55-1276337,BB,Terreno,Oeste,RUBIO,ALVARO,44,Soltero,21216,52-6616580,27/12/2017,2017,27,12,Mi rcoles,Diciembre,4
2016,28/12/2017 0:00,4,2,2815292,40,9,JKP Asesores,Flores 323,Argentina,54-7713300,C,Nave,Oeste,SANTAMARIA,ANA BELEN,60,Casado,30063,52-8331445,28/12/2017,2017,28,12,Jueves,Diciembre,4
2017,28/12/2017 0:00,1,4,1329968,15,1,Mart B & C,Av Reforma 232,Chile,56-335555,AA,Terreno,Sur,RUIZ,MIGUEL,26,Casado,33489,52-4680206,28/12/2017,2017,28,12,Jueves,Diciembre,4
2018,29/12/2017 0:00,5,4,545925,40,6,Pacifico Norte & CO,Constitucion 2322,Salvador,503-663333,B,Isla,Sur,SANTAMARIA,ANA BELEN,60,Casado,30063,52-8331445,29/12/2017,2017,29,12,Viernes,Diciembre,4
2019,29/12/2017 0:00,1,3,1347420,38,9,JKP Asesores,Flores 323,Argentina,54-7713300,C,Terreno,Centro,PALACIOS,DANIELA,43,Soltero,42704,52-4612412,29/12/2017,2017,29,12,Viernes,Diciembre,4
2020,29/12/2017 0:00,6,1,322960,24,2,Bienes de Occidente,Cali 854,Colombia,57-899666,AA,Consultorio,Norte,GUTIERREZ,LUCIA,38,Soltero,40709,52-7974272,29/12/2017,2017,29,12,Viernes,Diciembre,4
2021,29/12/2017 0:00,3,1,873000,12,10,Bienestar Land,Independencia 548,Paraguay,595-334783,C,Local,Norte,FERNANDEZ,CARLOS,33,Soltero,23888,52-7116464,29/12/2017,2017,29,12,Viernes,Diciembre,4
2022,30/12/2017 0:00,5,3,588756,38,3,Tierra y Paz,Torres del rio 3778,Mexico,52-587766,A,Isla,Centro,PALACIOS,DANIELA,43,Soltero,42704,52-4612412,30/12/2017,2017,30,12,S bado,Diciembre,4
2023,30/12/2017 0:00,2,2,763233,21,3,Tierra y Paz,Torres del rio 3778,Mexico,52-587766,A,Oficina,Oeste,MORENO,MARTA,41,Soltero,56000,52-8947068,30/12/2017,2017,30,12,S bado,Diciembre,4
2024,30/12/2017 0:00,4,2,2471249,1,1,Mart B & C,Av Reforma 232,Chile,56-335555,AA,Nave,Oeste,SANCHEZ,ANTONIO,25,Soltero,40693,52-3519683,30/12/2017,2017,30,12,S bado,Diciembre,4
2025,30/12/2017 0:00,2,1,1499678,15,5,Honduland,Avenida Gobernador 874,Honduras,,B,Oficina,Norte,RUIZ,MIGUEL,26,Casado,33489,52-4680206,30/12/2017,2017,30,12,S bado,Diciembre,4
2026,31/12/2017 0:00,3,4,1109808,27,5,Honduland,Avenida Gobernador 874,Honduras,,B,Local,Sur,MARIN,ANTONIA,43,Soltero,31272,52-7486806,31/12/2017,2017,31,12,Domingo,Diciembre,4
2027,31/12/2017 0:00,5,2,368959,30,10,Bienestar Land,Independencia 548,Paraguay,595-334783,C,Isla,Oeste,SANCHEZ,ADRIAN,37,Casado,33019,52-9113674,31/12/2017,2017,31,12,Domingo,Diciembre,4
2028,31/12/2017 0:00,2,4,680760,5,9,JKP Asesores,Flores 323,Argentina,54-7713300,C,Oficina,Sur,CUEVAS,DAVID,41,Casado,27574,52-3519737,31/12/2017,2017,31,12,Domingo,Diciembre,4
2029,31/12/2017 0:00,2,4,1176209,26,8,Too & A,Heroes Militares 2390,Cost Rica,506-632893,C,Oficina,Sur,DIAZ,MARIA JOSE,33,Soltero,30210,52-8700147,31/12/2017,2017,31,12,Domingo,Diciembre,4
2030,31/12/2017 0:00,4,4,2219468,5,2,Bienes de Occidente,Cali 854,Colombia,57-899666,AA,Nave,Sur,CUEVAS,DAVID,41,Casado,27574,52-3519737,31/12/2017,2017,31,12,Domingo,Diciembre,4
2031,31/12/2017 0:00,1,1,1450425,4,6,Pacifico Norte & CO,Constitucion 2322,Salvador,503-663333,B,Terreno,Norte,CARRASCO,FRANCISCO,52,Soltero,23299,52-9555367,31/12/2017,2017,31,12,Domingo,Diciembre,4
2032,31/12/2017 0:00,5,2,616192,39,8,Too & A,Heroes Militares 2390,Cost Rica,506-632893,C,Isla,Oeste,MUNOZ,LORENA,26,Casado,41778,52-9453091,31/12/2017,2017,31,12,Domingo,Diciembre,4
2033,31/12/2017 0:00,4,2,1247750,11,8,Too & A,Heroes Militares 2390,Cost Rica,506-632893,C,Nave,Oeste,GARCIA,FRANCISCO JAVIER,47,Casado,34525,52-6934824,31/12/2017,2017,31,12,Domingo,Diciembre,4
2034,02/01/2018 0:00,4,2,761047,26,8,Too & A,Heroes Militares 2390,Cost Rica,506-632893,C,Nave,Oeste,DIAZ,MARIA JOSE,33,Soltero,30210,52-8700147,02/01/2018,2018,2,1,Martes,Enero,1
2035,02/01/2018 0:00,5,1,1809140,46,6,Pacifico Norte & CO,Constitucion 2322,Salvador,503-663333,B,Isla,Norte,HERCE,EDUARDO,51,Soltero,16612,52-6554714,02/01/2018,2018,2,1,Martes,Enero,1
2036,02/01/2018 0:00,1,4,446940,14,7,The LandLord,Calle Aviacion 65,Uruguay,598-675552,CC,Terreno,Sur,JIMENEZ,ALEJANDRO,38,Soltero,40973,52-7854595,02/01/2018,2018,2,1,Martes,Enero,1
2037,03/01/2018 0:00,2,4,700700,1,3,Tierra y Paz,Torres del rio 3778,Mexico,52-587766,A,Oficina,Sur,SANCHEZ,ANTONIO,25,Soltero,40693,52-3519683,03/01/2018,2018,3,1,Mi rcoles,Enero,1
2038,03/01/2018 0:00,2,4,2107784,22,4,Agora e Tudo MM,Ipanema 875,Brazil,55-1276337,BB,Oficina,Sur,ALONSO,MARIA ANGELES,30,Soltero,31385,52-6002934,03/01/2018,2018,3,1,Mi rcoles,Enero,1
2039,03/01/2018 0:00,1,4,1139076,1,3,Tierra y Paz,Torres del rio 3778,Mexico,52-587766,A,Terreno,Sur,SANCHEZ,ANTONIO,25,Soltero,40693,52-3519683,03/01/2018,2018,3,1,Mi rcoles,Enero,1
2040,04/01/2018 0:00,3,1,2014110,21,10,Bienestar Land,Independencia 548,Paraguay,595-334783,C,Local,Norte,MORENO,MARTA,41,Soltero,56000,52-8947068,04/01/2018,2018,4,1,Jueves,Enero,1
2041,04/01/2018 0:00,5,3,823200,32,6,Pacifico Norte & CO,Constitucion 2322,Salvador,503-663333,B,Isla,Centro,SAEZ,DIEGO,50,Casado,16786,52-4355342,04/01/2018,2018,4,1,Jueves,Enero,1
2042,05/01/2018 0:00,4,4,539280,3,5,Honduland,Avenida Gobernador 874,Honduras,,B,Nave,Sur,MARTINEZ,JOSE,45,Casado,43797,52-3499058,05/01/2018,2018,5,1,Viernes,Enero,1
2043,05/01/2018 0:00,4,2,2346400,44,4,Agora e Tudo MM,Ipanema 875,Brazil,55-1276337,BB,Nave,Oeste,DIAZ,SANTIAGO,55,Casado,31119,52-4165349,05/01/2018,2018,5,1,Viernes,Enero,1
2044,05/01/2018 0:00,4,1,567742,42,1,Mart B & C,Av Reforma 232,Chile,56-335555,AA,Nave,Norte,RAMIREZ,JUAN MANUEL,29,Soltero,44484,52-8754064,05/01/2018,2018,5,1,Viernes,Enero,1
2045,06/01/2018 0:00,6,3,1792560,46,2,Bienes de Occidente,Cali 854,Colombia,57-899666,AA,Consultorio,Centro,HERCE,EDUARDO,51,Soltero,16612,52-6554714,06/01/2018,2018,6,1,S bado,Enero,1
2046,06/01/2018 0:00,5,2,2331648,30,2,Bienes de Occidente,Cali 854,Colombia,57-899666,AA,Isla,Oeste,SANCHEZ,ADRIAN,37,Casado,33019,52-9113674,06/01/2018,2018,6,1,S bado,Enero,1
2047,06/01/2018 0:00,6,4,2053005,41,6,Pacifico Norte & CO,Constitucion 2322,Salvador,503-663333,B,Consultorio,Sur,BENITO,MARIA ELENA,59,Casado,39036,52-7174212,06/01/2018,2018,6,1,S bado,Enero,1
2048,07/01/2018 0:00,2,3,1102280,42,8,Too & A,Heroes Militares 2390,Cost Rica,506-632893,C,Oficina,Centro,RAMIREZ,JUAN MANUEL,29,Soltero,44484,52-8754064,07/01/2018,2018,7,1,Domingo,Enero,1
2049,07/01/2018 0:00,4,4,1856525,15,2,Bienes de Occidente,Cali 854,Colombia,57-899666,AA,Nave,Sur,RUIZ,MIGUEL,26,Casado,33489,52-4680206,07/01/2018,2018,7,1,Domingo,Enero,1
2050,07/01/2018 0:00,4,4,1741320,22,5,Honduland,Avenida Gobernador 874,Honduras,,B,Nave,Sur,ALONSO,MARIA ANGELES,30,Soltero,31385,52-6002934,07/01/2018,2018,7,1,Domingo,Enero,1
2051,08/01/2018 0:00,1,3,1275560,10,1,Mart B & C,Av Reforma 232,Chile,56-335555,AA,Terreno,Centro,MARTINEZ,JOSE LUIS,44,Soltero,20931,52-8018628,08/01/2018,2018,8,1,Lunes,Enero,1
2052,08/01/2018 0:00,5,2,386036,13,4,Agora e Tudo MM,Ipanema 875,Brazil,55-1276337,BB,Isla,Oeste,PEREZ,JESUS,53,Soltero,19252,52-6594876,08/01/2018,2018,8,1,Lunes,Enero,1
2053,08/01/2018 0:00,3,2,1730675,35,6,Pacifico Norte & CO,Constitucion 2322,Salvador,503-663333,B,Local,Oeste,GARRIDO,INES,36,Casado,34816,52-5023604,08/01/2018,2018,8,1,Lunes,Enero,1
2054,08/01/2018 0:00,3,3,1568697,40,6,Pacifico Norte & CO,Constitucion 2322,Salvador,503-663333,B,Local,Centro,SANTAMARIA,ANA BELEN,60,Casado,30063,52-8331445,08/01/2018,2018,8,1,Lunes,Enero,1
2055,08/01/2018 0:00,5,4,1196465,5,6,Pacifico Norte & CO,Constitucion 2322,Salvador,503-663333,B,Isla,Sur,CUEVAS,DAVID,41,Casado,27574,52-3519737,08/01/2018,2018,8,1,Lunes,Enero,1
2056,09/01/2018 0:00,6,2,2462280,33,5,Honduland,Avenida Gobernador 874,Honduras,,B,Consultorio,Oeste,IBANEZ,MARIA VICTORIA,38,Soltero,27934,52-4389266,09/01/2018,2018,9,1,Martes,Enero,1
2057,09/01/2018 0:00,5,4,419256,47,8,Too & A,Heroes Militares 2390,Cost Rica,506-632893,C,Isla,Sur,LEON,MARIO,31,Casado,38368,52-7467787,09/01/2018,2018,9,1,Martes,Enero,1
2058,10/01/2018 0:00,5,3,1184376,44,5,Honduland,Avenida Gobernador 874,Honduras,,B,Isla,Centro,DIAZ,SANTIAGO,55,Casado,31119,52-4165349,10/01/2018,2018,10,1,Mi rcoles,Enero,1
2059,10/01/2018 0:00,3,4,738430,8,6,Pacifico Norte & CO,Constitucion 2322,Salvador,503-663333,B,Local,Sur,LEON,JAVIER,38,Soltero,36118,52-8874444,10/01/2018,2018,10,1,Mi rcoles,Enero,1
2060,10/01/2018 0:00,3,4,1437408,39,3,Tierra y Paz,Torres del rio 3778,Mexico,52-587766,A,Local,Sur,MUNOZ,LORENA,26,Casado,41778,52-9453091,10/01/2018,2018,10,1,Mi rcoles,Enero,1
2061,10/01/2018 0:00,4,1,1615851,14,2,Bienes de Occidente,Cali 854,Colombia,57-899666,AA,Nave,Norte,JIMENEZ,ALEJANDRO,38,Soltero,40973,52-7854595,10/01/2018,2018,10,1,Mi rcoles,Enero,1
2062,10/01/2018 0:00,2,1,466722,11,4,Agora e Tudo MM,Ipanema 875,Brazil,55-1276337,BB,Oficina,Norte,GARCIA,FRANCISCO JAVIER,47,Casado,34525,52-6934824,10/01/2018,2018,10,1,Mi rcoles,Enero,1
2063,10/01/2018 0:00,4,4,1450556,31,4,Agora e Tudo MM,Ipanema 875,Brazil,55-1276337,BB,Nave,Sur,CALVO,JUAN JOSE,56,Soltero,35510,52-6487633,10/01/2018,2018,10,1,Mi rcoles,Enero,1
2064,11/01/2018 0:00,5,4,1331856,42,7,The LandLord,Calle Aviacion 65,Uruguay,598-675552,CC,Isla,Sur,RAMIREZ,JUAN MANUEL,29,Soltero,44484,52-8754064,11/01/2018,2018,11,1,Jueves,Enero,1
2065,11/01/2018 0:00,4,3,873200,38,3,Tierra y Paz,Torres del rio 3778,Mexico,52-587766,A,Nave,Centro,PALACIOS,DANIELA,43,Soltero,42704,52-4612412,11/01/2018,2018,11,1,Jueves,Enero,1
2066,11/01/2018 0:00,2,2,1461570,10,4,Agora e Tudo MM,Ipanema 875,Brazil,55-1276337,BB,Oficina,Oeste,MARTINEZ,JOSE LUIS,44,Soltero,20931,52-8018628,11/01/2018,2018,11,1,Jueves,Enero,1
2067,11/01/2018 0:00,3,1,562827,38,3,Tierra y Paz,Torres del rio 3778,Mexico,52-587766,A,Local,Norte,PALACIOS,DANIELA,43,Soltero,42704,52-4612412,11/01/2018,2018,11,1,Jueves,Enero,1
2068,11/01/2018 0:00,2,1,2494410,35,9,JKP Asesores,Flores 323,Argentina,54-7713300,C,Oficina,Norte,GARRIDO,INES,36,Casado,34816,52-5023604,11/01/2018,2018,11,1,Jueves,Enero,1
2069,12/01/2018 0:00,3,4,1685132,8,1,Mart B & C,Av Reforma 232,Chile,56-335555,AA,Local,Sur,LEON,JAVIER,38,Soltero,36118,52-8874444,12/01/2018,2018,12,1,Viernes,Enero,1
2070,12/01/2018 0:00,4,4,2399040,27,5,Honduland,Avenida Gobernador 874,Honduras,,B,Nave,Sur,MARIN,ANTONIA,43,Soltero,31272,52-7486806,12/01/2018,2018,12,1,Viernes,Enero,1
2071,12/01/2018 0:00,3,1,2487712,15,2,Bienes de Occidente,Cali 854,Colombia,57-899666,AA,Local,Norte,RUIZ,MIGUEL,26,Casado,33489,52-4680206,12/01/2018,2018,12,1,Viernes,Enero,1
2072,12/01/2018 0:00,4,4,808170,5,9,JKP Asesores,Flores 323,Argentina,54-7713300,C,Nave,Sur,CUEVAS,DAVID,41,Casado,27574,52-3519737,12/01/2018,2018,12,1,Viernes,Enero,1
2073,12/01/2018 0:00,4,2,2030783,6,5,Honduland,Avenida Gobernador 874,Honduras,,B,Nave,Oeste,FERRERO,JUAN,30,Soltero,31639,52-4517685,12/01/2018,2018,12,1,Viernes,Enero,1
2074,13/01/2018 0:00,5,4,363280,9,3,Tierra y Paz,Torres del rio 3778,Mexico,52-587766,A,Isla,Sur,HERNANDEZ,DANIEL,37,Casado,33192,52-5565477,13/01/2018,2018,13,1,S bado,Enero,1
2075,13/01/2018 0:00,2,1,1355365,2,8,Too & A,Heroes Militares 2390,Cost Rica,506-632893,C,Oficina,Norte,ADELA,MANUEL,34,Casado,28245,52-6505990,13/01/2018,2018,13,1,S bado,Enero,1
2076,14/01/2018 0:00,6,4,1074675,9,1,Mart B & C,Av Reforma 232,Chile,56-335555,AA,Consultorio,Sur,HERNANDEZ,DANIEL,37,Casado,33192,52-5565477,14/01/2018,2018,14,1,Domingo,Enero,1
2077,14/01/2018 0:00,5,1,2398008,9,9,JKP Asesores,Flores 323,Argentina,54-7713300,C,Isla,Norte,HERNANDEZ,DANIEL,37,Casado,33192,52-5565477,14/01/2018,2018,14,1,Domingo,Enero,1
2078,14/01/2018 0:00,3,4,609342,37,1,Mart B & C,Av Reforma 232,Chile,56-335555,AA,Local,Sur,ALVAREZ,MARIA ROSA,25,Soltero,43099,52-5591171,14/01/2018,2018,14,1,Domingo,Enero,1
2079,14/01/2018 0:00,5,4,1411969,9,2,Bienes de Occidente,Cali 854,Colombia,57-899666,AA,Isla,Sur,HERNANDEZ,DANIEL,37,Casado,33192,52-5565477,14/01/2018,2018,14,1,Domingo,Enero,1
2080,15/01/2018 0:00,4,2,2049606,43,6,Pacifico Norte & CO,Constitucion 2322,Salvador,503-663333,B,Nave,Oeste,OCHOA,JOAQUIN,49,Casado,44189,52-7913645,15/01/2018,2018,15,1,Lunes,Enero,1
2081,15/01/2018 0:00,2,2,500610,22,7,The LandLord,Calle Aviacion 65,Uruguay,598-675552,CC,Oficina,Oeste,ALONSO,MARIA ANGELES,30,Soltero,31385,52-6002934,15/01/2018,2018,15,1,Lunes,Enero,1
2082,16/01/2018 0:00,6,3,938562,35,10,Bienestar Land,Independencia 548,Paraguay,595-334783,C,Consultorio,Centro,GARRIDO,INES,36,Casado,34816,52-5023604,16/01/2018,2018,16,1,Martes,Enero,1
2083,16/01/2018 0:00,6,2,2245203,5,3,Tierra y Paz,Torres del rio 3778,Mexico,52-587766,A,Consultorio,Oeste,CUEVAS,DAVID,41,Casado,27574,52-3519737,16/01/2018,2018,16,1,Martes,Enero,1
2084,16/01/2018 0:00,1,2,1422220,22,1,Mart B & C,Av Reforma 232,Chile,56-335555,AA,Terreno,Oeste,ALONSO,MARIA ANGELES,30,Soltero,31385,52-6002934,16/01/2018,2018,16,1,Martes,Enero,1
2085,16/01/2018 0:00,5,2,2387832,31,1,Mart B & C,Av Reforma 232,Chile,56-335555,AA,Isla,Oeste,CALVO,JUAN JOSE,56,Soltero,35510,52-6487633,16/01/2018,2018,16,1,Martes,Enero,1
2086,17/01/2018 0:00,2,2,1428480,13,8,Too & A,Heroes Militares 2390,Cost Rica,506-632893,C,Oficina,Oeste,PEREZ,JESUS,53,Soltero,19252,52-6594876,17/01/2018,2018,17,1,Mi rcoles,Enero,1
2087,17/01/2018 0:00,1,4,2119735,45,6,Pacifico Norte & CO,Constitucion 2322,Salvador,503-663333,B,Terreno,Sur,ORTEGA,VICTOR,39,Soltero,27905,52-8199111,17/01/2018,2018,17,1,Mi rcoles,Enero,1
2088,18/01/2018 0:00,5,1,674276,22,6,Pacifico Norte & CO,Constitucion 2322,Salvador,503-663333,B,Isla,Norte,ALONSO,MARIA ANGELES,30,Soltero,31385,52-6002934,18/01/2018,2018,18,1,Jueves,Enero,1
2089,18/01/2018 0:00,4,3,255061,11,4,Agora e Tudo MM,Ipanema 875,Brazil,55-1276337,BB,Nave,Centro,GARCIA,FRANCISCO JAVIER,47,Casado,34525,52-6934824,18/01/2018,2018,18,1,Jueves,Enero,1
2090,18/01/2018 0:00,4,1,1104846,3,7,The LandLord,Calle Aviacion 65,Uruguay,598-675552,CC,Nave,Norte,MARTINEZ,JOSE,45,Casado,43797,52-3499058,18/01/2018,2018,18,1,Jueves,Enero,1
2091,20/01/2018 0:00,4,1,1298403,5,6,Pacifico Norte & CO,Constitucion 2322,Salvador,503-663333,B,Nave,Norte,CUEVAS,DAVID,41,Casado,27574,52-3519737,20/01/2018,2018,20,1,S bado,Enero,1
2092,20/01/2018 0:00,4,2,472685,45,9,JKP Asesores,Flores 323,Argentina,54-7713300,C,Nave,Oeste,ORTEGA,VICTOR,39,Soltero,27905,52-8199111,20/01/2018,2018,20,1,S bado,Enero,1
2093,20/01/2018 0:00,5,3,1182841,24,5,Honduland,Avenida Gobernador 874,Honduras,,B,Isla,Centro,GUTIERREZ,LUCIA,38,Soltero,40709,52-7974272,20/01/2018,2018,20,1,S bado,Enero,1
2094,20/01/2018 0:00,4,2,1427118,9,3,Tierra y Paz,Torres del rio 3778,Mexico,52-587766,A,Nave,Oeste,HERNANDEZ,DANIEL,37,Casado,33192,52-5565477,20/01/2018,2018,20,1,S bado,Enero,1
2095,20/01/2018 0:00,2,1,272880,3,6,Pacifico Norte & CO,Constitucion 2322,Salvador,503-663333,B,Oficina,Norte,MARTINEZ,JOSE,45,Casado,43797,52-3499058,20/01/2018,2018,20,1,S bado,Enero,1
2096,20/01/2018 0:00,2,1,831316,40,1,Mart B & C,Av Reforma 232,Chile,56-335555,AA,Oficina,Norte,SANTAMARIA,ANA BELEN,60,Casado,30063,52-8331445,20/01/2018,2018,20,1,S bado,Enero,1
2097,20/01/2018 0:00,2,3,1469460,38,9,JKP Asesores,Flores 323,Argentina,54-7713300,C,Oficina,Centro,PALACIOS,DANIELA,43,Soltero,42704,52-4612412,20/01/2018,2018,20,1,S bado,Enero,1
2098,21/01/2018 0:00,3,2,1133199,24,4,Agora e Tudo MM,Ipanema 875,Brazil,55-1276337,BB,Local,Oeste,GUTIERREZ,LUCIA,38,Soltero,40709,52-7974272,21/01/2018,2018,21,1,Domingo,Enero,1
2099,21/01/2018 0:00,2,1,1247760,3,5,Honduland,Avenida Gobernador 874,Honduras,,B,Oficina,Norte,MARTINEZ,JOSE,45,Casado,43797,52-3499058,21/01/2018,2018,21,1,Domingo,Enero,1
2100,21/01/2018 0:00,4,1,727680,38,3,Tierra y Paz,Torres del rio 3778,Mexico,52-587766,A,Nave,Norte,PALACIOS,DANIELA,43,Soltero,42704,52-4612412,21/01/2018,2018,21,1,Domingo,Enero,1
2101,21/01/2018 0:00,6,3,1522840,1,9,JKP Asesores,Flores 323,Argentina,54-7713300,C,Consultorio,Centro,SANCHEZ,ANTONIO,25,Soltero,40693,52-3519683,21/01/2018,2018,21,1,Domingo,Enero,1
2102,21/01/2018 0:00,2,3,1489911,10,8,Too & A,Heroes Militares 2390,Cost Rica,506-632893,C,Oficina,Centro,MARTINEZ,JOSE LUIS,44,Soltero,20931,52-8018628,21/01/2018,2018,21,1,Domingo,Enero,1
2103,22/01/2018 0:00,4,3,1447509,16,7,The LandLord,Calle Aviacion 65,Uruguay,598-675552,CC,Nave,Centro,SAENZ,MARIA DOLORES,55,Casado,29563,52-6736893,22/01/2018,2018,22,1,Lunes,Enero,1
2104,22/01/2018 0:00,3,4,1970874,8,1,Mart B & C,Av Reforma 232,Chile,56-335555,AA,Local,Sur,LEON,JAVIER,38,Soltero,36118,52-8874444,22/01/2018,2018,22,1,Lunes,Enero,1
2105,22/01/2018 0:00,3,1,1438827,36,6,Pacifico Norte & CO,Constitucion 2322,Salvador,503-663333,B,Local,Norte,GUTIERREZ,MIRIAM,27,Soltero,38620,52-4159394,22/01/2018,2018,22,1,Lunes,Enero,1
2106,22/01/2018 0:00,1,3,1440540,26,7,The LandLord,Calle Aviacion 65,Uruguay,598-675552,CC,Terreno,Centro,DIAZ,MARIA JOSE,33,Soltero,30210,52-8700147,22/01/2018,2018,22,1,Lunes,Enero,1
2107,22/01/2018 0:00,5,1,816228,18,6,Pacifico Norte & CO,Constitucion 2322,Salvador,503-663333,B,Isla,Norte,LOPEZ,MARIA TERESA,34,Casado,43909,52-5697896,22/01/2018,2018,22,1,Lunes,Enero,1
2108,23/01/2018 0:00,3,3,1197485,36,3,Tierra y Paz,Torres del rio 3778,Mexico,52-587766,A,Local,Centro,GUTIERREZ,MIRIAM,27,Soltero,38620,52-4159394,23/01/2018,2018,23,1,Martes,Enero,1
2109,23/01/2018 0:00,4,1,528892,49,5,Honduland,Avenida Gobernador 874,Honduras,,B,Nave,Norte,GABARRI,JAIME,27,Casado,34054,52-8454005,23/01/2018,2018,23,1,Martes,Enero,1
2110,23/01/2018 0:00,4,4,1528254,1,2,Bienes de Occidente,Cali 854,Colombia,57-899666,AA,Nave,Sur,SANCHEZ,ANTONIO,25,Soltero,40693,52-3519683,23/01/2018,2018,23,1,Martes,Enero,1
2111,23/01/2018 0:00,3,1,2233899,7,3,Tierra y Paz,Torres del rio 3778,Mexico,52-587766,A,Local,Norte,MADERO,JOSE ANTONIO,29,Soltero,17938,52-6564888,23/01/2018,2018,23,1,Martes,Enero,1
2112,23/01/2018 0:00,1,3,709560,5,8,Too & A,Heroes Militares 2390,Cost Rica,506-632893,C,Terreno,Centro,CUEVAS,DAVID,41,Casado,27574,52-3519737,23/01/2018,2018,23,1,Martes,Enero,1
